Male_ID,Group_ID,Collection_date,Hydroyear,T3_conc,GC_conc,Season,Rainfall,Tav,Group_size,Hierarchy_stability,T3_storage,GC_storage,Age,Alpha_status,Ordinal_rank,Consortships,Aggression,Genetic_ancestry,,,,,,,,,,,,
189,F,1/20/2012,2012,141.99,126.75,short rain,2.00,24.80,8,unstable,8.12,0.55,12.09,non-alpha,6,13.00,-0.24,0.313,,,,,,,,,,,,
56,L,1/20/2012,2012,161.24,57.02,short rain,2.00,24.80,7,unstable,9.33,0.68,18.41,non-alpha,4,24.00,-0.27,0.637,,,,,,,,,,,,
73,F,1/20/2012,2012,151.25,114.90,short rain,2.00,24.80,8,unstable,9.33,0.55,13.32,non-alpha,5,0.00,-0.24,0.642,,,,,,,,,,,,
45,B,1/23/2012,2012,105.02,54.99,short rain,2.00,24.90,10,unstable,7.88,0.52,10.37,non-alpha,4,34.00,-0.22,0.446,,,,,,,,,,,,
189,F,1/24/2012,2012,124.68,99.11,short rain,2.00,24.80,8,unstable,8.11,0.52,12.10,non-alpha,6,13.00,-0.24,0.313,,,,,,,,,,,,
114,F,1/24/2012,2012,109.38,74.57,short rain,2.00,24.80,8,unstable,8.11,0.52,8.62,non-alpha,2,26.00,-0.24,0.350,,,,,,,,,,,,
113,F,1/24/2012,2012,174.05,99.25,short rain,2.00,24.80,8,unstable,7.88,0.52,12.85,non-alpha,4,0.00,-0.24,0.391,,,,,,,,,,,,
187,F,1/24/2012,2012,165.35,114.46,short rain,2.00,24.80,8,unstable,7.91,0.52,9.13,non-alpha,3,30.00,-0.24,0.506,,,,,,,,,,,,
189,F,1/25/2012,2012,141.85,60.36,short rain,2.00,24.80,8,unstable,8.11,0.67,12.10,non-alpha,6,13.00,-0.24,0.313,,,,,,,,,,,,
114,F,1/25/2012,2012,141.62,66.71,short rain,2.00,24.80,8,unstable,8.11,0.67,8.62,non-alpha,2,26.00,-0.24,0.350,,,,,,,,,,,,
73,F,1/25/2012,2012,175.47,57.60,short rain,2.00,24.80,8,unstable,9.32,0.67,13.33,non-alpha,5,0.00,-0.24,0.642,,,,,,,,,,,,
81,B,1/25/2012,2012,163.64,61.24,short rain,2.00,24.80,10,unstable,9.32,0.67,11.13,alpha,1,0.00,-0.22,NA,,,,,,,,,,,,
162,C,1/27/2012,2012,187.53,99.62,short rain,2.00,24.70,6,unstable,9.31,0.67,12.77,non-alpha,2,100.00,0.34,0.301,,,,,,,,,,,,
150,C,1/27/2012,2012,151.66,95.85,short rain,2.00,24.70,6,unstable,9.31,0.67,11.08,non-alpha,5,0.00,-0.26,0.427,,,,,,,,,,,,
189,F,1/28/2012,2012,164.13,91.32,short rain,2.00,24.60,8,unstable,7.87,0.67,12.11,non-alpha,6,13.00,-0.24,0.313,,,,,,,,,,,,
114,F,1/28/2012,2012,119.63,77.10,short rain,2.00,24.60,8,unstable,7.87,0.67,8.63,non-alpha,2,26.00,-0.24,0.350,,,,,,,,,,,,
204,B,1/30/2012,2012,138.25,118.85,short rain,2.00,24.50,10,unstable,9.30,0.66,19.12,non-alpha,9,0.00,-0.22,0.613,,,,,,,,,,,,
56,L,2/1/2012,2012,202.46,117.14,short dry,0.00,24.70,10,unstable,9.30,0.66,18.44,non-alpha,4,0.00,0.03,0.637,,,,,,,,,,,,
81,B,2/1/2012,2012,153.46,70.18,short dry,0.00,24.70,11,unstable,9.30,0.65,11.15,non-alpha,2,59.00,0.62,NA,,,,,,,,,,,,
33,L,2/6/2012,2012,147.88,64.70,short dry,0.00,24.60,10,unstable,9.28,0.64,11.36,non-alpha,5,11.00,-0.27,NA,,,,,,,,,,,,
81,B,2/6/2012,2012,170.57,68.68,short dry,0.00,24.60,11,unstable,9.28,0.64,11.17,non-alpha,2,59.00,0.62,NA,,,,,,,,,,,,
162,C,2/8/2012,2012,129.36,104.70,short dry,0.00,24.50,4,unstable,9.28,0.48,12.80,non-alpha,2,0.00,-0.27,0.301,,,,,,,,,,,,
150,C,2/8/2012,2012,227.12,116.23,short dry,0.00,24.50,4,unstable,9.28,0.63,11.12,non-alpha,3,0.00,-0.27,0.427,,,,,,,,,,,,
114,F,2/9/2012,2012,161.99,99.85,short dry,0.00,24.40,8,unstable,7.94,0.48,8.66,alpha,1,0.00,0.08,0.350,,,,,,,,,,,,
187,F,2/9/2012,2012,150.07,120.70,short dry,0.00,24.40,8,unstable,7.84,0.62,9.17,non-alpha,3,100.00,-0.22,0.506,,,,,,,,,,,,
196,L,2/10/2012,2012,191.18,101.03,short dry,0.00,24.40,10,unstable,9.27,0.48,14.47,non-alpha,8,7.00,-0.27,NA,,,,,,,,,,,,
111,B,2/14/2012,2012,66.67,84.36,short dry,0.00,24.50,11,unstable,8.06,0.47,13.01,non-alpha,10,0.00,-0.23,0.415,,,,,,,,,,,,
45,B,2/14/2012,2012,85.75,124.96,short dry,0.00,24.50,11,unstable,8.06,0.56,10.43,non-alpha,4,0.00,-0.23,0.446,,,,,,,,,,,,
45,B,2/16/2012,2012,95.64,108.07,short dry,0.00,24.60,11,unstable,8.05,0.46,10.44,non-alpha,4,0.00,-0.23,0.446,,,,,,,,,,,,
160,B,2/16/2012,2012,140.83,78.89,short dry,0.00,24.60,11,unstable,9.26,0.46,15.73,non-alpha,5,41.00,-0.23,0.469,,,,,,,,,,,,
81,B,2/16/2012,2012,167.26,81.70,short dry,0.00,24.60,11,unstable,9.26,0.46,11.19,non-alpha,2,59.00,0.62,NA,,,,,,,,,,,,
102,F,2/17/2012,2012,160.26,111.08,short dry,0.00,24.60,8,unstable,7.81,0.46,10.20,non-alpha,2,0.00,0.38,0.476,,,,,,,,,,,,
77,F,2/17/2012,2012,112.30,89.21,short dry,0.00,24.60,8,unstable,9.25,0.46,17.21,non-alpha,8,0.00,-0.22,0.514,,,,,,,,,,,,
73,F,2/17/2012,2012,181.64,78.47,short dry,0.00,24.60,8,unstable,9.25,0.46,13.39,non-alpha,6,0.00,0.08,0.642,,,,,,,,,,,,
15,M,2/17/2012,2012,136.08,45.27,short dry,0.00,24.60,6,stable,9.25,0.46,12.81,non-alpha,3,0.00,-0.26,NA,,,,,,,,,,,,
35,M,2/17/2012,2012,168.09,84.08,short dry,0.00,24.60,6,stable,9.25,0.46,8.23,non-alpha,5,0.00,0.22,NA,,,,,,,,,,,,
113,F,2/20/2012,2012,123.02,74.18,short dry,2.00,24.70,8,unstable,7.81,0.45,12.92,non-alpha,4,0.00,-0.22,0.391,,,,,,,,,,,,
56,L,2/20/2012,2012,134.88,81.85,short dry,2.00,24.70,10,unstable,9.25,0.45,18.49,non-alpha,4,0.00,0.03,0.637,,,,,,,,,,,,
27,C,2/20/2012,2012,171.78,166.67,short dry,2.00,24.70,4,unstable,9.25,0.59,17.97,non-alpha,4,0.00,-0.27,NA,,,,,,,,,,,,
84,L,2/20/2012,2012,60.48,120.54,short dry,2.00,24.70,10,unstable,9.29,0.45,10.41,non-alpha,7,0.00,0.31,NA,,,,,,,,,,,,
15,M,2/21/2012,2012,106.44,65.48,short dry,2.00,24.70,6,stable,9.24,0.45,12.82,non-alpha,3,0.00,-0.26,NA,,,,,,,,,,,,
45,B,2/22/2012,2012,88.44,98.35,short dry,3.00,24.70,11,unstable,8.04,0.45,10.45,non-alpha,4,0.00,-0.23,0.446,,,,,,,,,,,,
121,M,2/23/2012,2012,111.76,154.13,short dry,5.00,24.80,6,stable,9.24,0.54,18.59,non-alpha,6,30.00,-0.26,NA,,,,,,,,,,,,
45,B,2/25/2012,2012,87.35,107.67,short dry,5.00,24.90,11,unstable,7.79,0.44,10.46,non-alpha,4,0.00,-0.23,0.446,,,,,,,,,,,,
177,L,2/27/2012,2012,91.02,48.63,short dry,5.00,24.90,10,unstable,7.79,0.43,15.05,non-alpha,3,8.00,0.43,0.508,,,,,,,,,,,,
73,F,3/2/2012,2012,207.06,73.82,long rain,67.00,25.10,8,unstable,9.22,0.42,13.43,non-alpha,7,0.00,-0.25,0.642,,,,,,,,,,,,
153,L,3/3/2012,2012,103.19,121.52,long rain,76.00,25.20,12,unstable,9.21,0.57,13.18,non-alpha,5,7.00,0.03,0.555,,,,,,,,,,,,
84,L,3/3/2012,2012,120.33,91.98,long rain,76.00,25.20,12,unstable,9.21,0.42,10.44,non-alpha,2,6.00,0.68,NA,,,,,,,,,,,,
153,L,3/7/2012,2012,104.92,82.20,long rain,81.00,25.40,12,unstable,9.20,0.41,13.19,non-alpha,5,7.00,0.03,0.555,,,,,,,,,,,,
56,L,3/7/2012,2012,131.60,94.25,long rain,81.00,25.40,12,unstable,9.20,0.41,18.54,non-alpha,8,0.00,0.21,0.637,,,,,,,,,,,,
37,L,3/7/2012,2012,114.11,61.34,long rain,81.00,25.40,12,unstable,7.76,0.41,10.45,alpha,1,9.00,0.63,NA,,,,,,,,,,,,
189,F,3/8/2012,2012,183.50,73.00,long rain,81.00,25.40,8,unstable,7.99,0.41,12.22,non-alpha,6,0.00,-0.25,0.313,,,,,,,,,,,,
113,F,3/8/2012,2012,205.49,246.80,long rain,81.00,25.40,8,unstable,7.76,0.55,12.97,non-alpha,5,0.00,-0.25,0.391,,,,,,,,,,,,
81,B,3/9/2012,2012,60.46,44.99,long rain,81.00,25.40,13,unstable,9.20,0.40,11.25,non-alpha,3,26.00,-0.23,NA,,,,,,,,,,,,
189,F,3/10/2012,2012,111.82,87.48,long rain,81.00,25.40,8,unstable,7.99,0.41,12.22,non-alpha,6,0.00,-0.25,0.313,,,,,,,,,,,,
146,L,3/12/2012,2012,159.32,64.30,long rain,81.00,25.40,12,unstable,9.19,0.40,15.38,non-alpha,10,0.00,-0.27,0.606,,,,,,,,,,,,
160,B,3/15/2012,2012,85.18,28.09,long rain,81.00,25.40,13,unstable,9.18,0.39,15.81,non-alpha,6,19.00,-0.23,0.469,,,,,,,,,,,,
81,B,3/15/2012,2012,102.07,154.16,long rain,81.00,25.40,13,unstable,9.18,0.53,11.27,non-alpha,3,26.00,-0.23,NA,,,,,,,,,,,,
56,L,3/16/2012,2012,136.26,61.36,long rain,81.00,25.40,12,unstable,9.18,0.39,18.56,non-alpha,8,0.00,0.21,0.637,,,,,,,,,,,,
102,F,3/20/2012,2012,105.50,54.91,long rain,79.00,25.50,8,unstable,7.96,0.38,10.28,non-alpha,2,0.00,0.45,0.476,,,,,,,,,,,,
27,C,3/21/2012,2012,155.23,61.58,long rain,78.00,25.50,4,stable,9.16,0.38,18.05,non-alpha,4,35.00,-0.29,NA,,,,,,,,,,,,
66,C,3/21/2012,2012,98.61,91.75,long rain,78.00,25.50,4,stable,9.16,0.38,8.35,alpha,1,65.00,0.41,NA,,,,,,,,,,,,
172,M,3/23/2012,2012,119.09,51.88,long rain,78.00,25.40,7,unstable,7.72,0.38,15.26,non-alpha,5,11.00,-0.25,0.517,,,,,,,,,,,,
162,C,3/24/2012,2012,71.62,35.31,long rain,76.00,25.40,4,stable,9.30,0.37,12.92,non-alpha,2,0.00,0.89,0.301,,,,,,,,,,,,
189,F,3/24/2012,2012,256.88,75.75,long rain,76.00,25.40,8,unstable,7.72,0.37,12.26,non-alpha,6,0.00,-0.25,0.313,,,,,,,,,,,,
113,F,3/30/2012,2012,96.08,56.17,long rain,14.00,25.50,8,unstable,7.79,0.88,13.03,non-alpha,5,0.00,-0.25,0.391,,,,,,,,,,,,
102,F,3/30/2012,2012,112.23,61.62,long rain,14.00,25.50,8,unstable,7.70,0.88,10.31,non-alpha,2,0.00,0.45,0.476,,,,,,,,,,,,
45,B,4/3/2012,2012,81.84,49.16,long rain,24.00,25.50,14,unstable,7.92,0.87,10.57,non-alpha,5,20.00,0.22,0.446,,,,,,,,,,,,
111,B,4/4/2012,2012,100.50,50.11,long rain,32.00,25.40,14,unstable,7.92,0.86,13.14,non-alpha,10,0.00,-0.26,0.415,,,,,,,,,,,,
113,F,4/5/2012,2012,77.42,59.63,long rain,32.00,25.30,8,unstable,7.92,0.86,13.05,non-alpha,4,0.00,-0.25,0.391,,,,,,,,,,,,
121,M,4/5/2012,2012,126.55,191.93,long rain,32.00,25.30,8,unstable,9.12,1.46,18.70,non-alpha,7,0.00,-0.25,NA,,,,,,,,,,,,
45,B,4/6/2012,2012,72.30,79.21,long rain,39.00,25.30,14,unstable,7.92,0.86,10.58,non-alpha,5,20.00,0.22,0.446,,,,,,,,,,,,
153,L,4/6/2012,2012,101.73,65.86,long rain,39.00,25.30,14,unstable,9.26,0.86,13.28,non-alpha,6,0.00,0.04,0.555,,,,,,,,,,,,
70,L,4/9/2012,2012,58.75,76.71,long rain,46.00,25.30,14,unstable,7.91,0.85,8.41,alpha,1,3.00,0.78,0.382,,,,,,,,,,,,
111,B,4/9/2012,2012,176.23,64.17,long rain,46.00,25.30,14,unstable,7.67,0.85,13.16,non-alpha,10,0.00,-0.26,0.415,,,,,,,,,,,,
3,B,4/9/2012,2012,55.87,32.70,long rain,46.00,25.30,14,unstable,9.10,0.85,17.31,non-alpha,13,0.00,-0.26,0.421,,,,,,,,,,,,
45,B,4/9/2012,2012,56.07,50.71,long rain,46.00,25.30,14,unstable,7.91,0.85,10.58,non-alpha,5,20.00,0.22,0.446,,,,,,,,,,,,
153,L,4/9/2012,2012,104.42,59.35,long rain,46.00,25.30,14,unstable,9.10,0.85,13.28,non-alpha,6,0.00,0.04,0.555,,,,,,,,,,,,
56,L,4/9/2012,2012,82.52,47.18,long rain,46.00,25.30,14,unstable,9.10,0.85,18.63,non-alpha,9,0.00,-0.26,0.637,,,,,,,,,,,,
84,L,4/9/2012,2012,69.09,45.30,long rain,46.00,25.30,14,unstable,9.10,0.85,10.54,non-alpha,4,13.00,0.78,NA,,,,,,,,,,,,
70,L,4/11/2012,2012,75.86,38.17,long rain,46.00,25.30,14,unstable,7.67,0.84,8.42,alpha,1,3.00,0.78,0.382,,,,,,,,,,,,
177,L,4/11/2012,2012,60.10,35.48,long rain,46.00,25.30,14,unstable,7.90,0.84,15.17,non-alpha,8,0.00,-0.26,0.508,,,,,,,,,,,,
49,L,4/11/2012,2012,123.99,98.34,long rain,46.00,25.30,14,unstable,7.67,0.84,12.27,non-alpha,10,30.00,-0.26,0.707,,,,,,,,,,,,
12,B,4/11/2012,2012,138.19,80.52,long rain,46.00,25.30,14,unstable,9.10,0.84,11.87,non-alpha,4,13.00,0.04,NA,,,,,,,,,,,,
113,F,4/12/2012,2012,126.71,33.65,long rain,46.00,25.30,8,unstable,7.67,0.84,13.07,non-alpha,4,0.00,-0.25,0.391,,,,,,,,,,,,
162,C,4/13/2012,2012,127.21,44.55,long rain,47.00,25.30,4,stable,9.09,0.84,12.98,non-alpha,2,48.00,-0.27,0.301,,,,,,,,,,,,
3,B,4/13/2012,2012,141.28,70.53,long rain,47.00,25.30,14,unstable,9.09,0.84,17.32,non-alpha,13,0.00,-0.26,0.421,,,,,,,,,,,,
150,C,4/13/2012,2012,137.09,74.24,long rain,47.00,25.30,4,stable,9.09,0.84,11.30,non-alpha,3,2.00,0.33,0.427,,,,,,,,,,,,
26,B,4/13/2012,2012,104.16,42.92,long rain,47.00,25.30,14,unstable,9.09,0.84,15.55,non-alpha,7,17.00,-0.26,NA,,,,,,,,,,,,
45,B,4/17/2012,2012,62.89,55.94,long rain,53.00,25.20,14,unstable,7.74,0.83,10.61,non-alpha,5,20.00,0.22,0.446,,,,,,,,,,,,
177,L,4/17/2012,2012,206.49,85.60,long rain,53.00,25.20,14,unstable,7.65,0.83,15.19,non-alpha,8,0.00,-0.26,0.508,,,,,,,,,,,,
27,C,4/17/2012,2012,149.71,67.24,long rain,53.00,25.20,4,stable,9.08,0.83,18.13,non-alpha,4,0.00,-0.27,NA,,,,,,,,,,,,
56,L,5/1/2012,2012,113.56,94.13,long rain,140.00,24.60,14,stable,9.04,0.79,18.69,non-alpha,10,15.00,-0.28,0.637,,,,,,,,,,,,
189,F,5/2/2012,2012,326.89,48.57,long rain,140.00,24.50,8,unstable,7.61,0.90,12.37,non-alpha,5,15.00,0.04,0.313,,,,,,,,,,,,
186,F,5/2/2012,2012,243.75,74.20,long rain,140.00,24.50,8,unstable,7.61,0.79,7.68,non-alpha,2,0.00,0.52,NA,,,,,,,,,,,,
3,B,5/3/2012,2012,125.89,74.27,long rain,120.00,24.40,13,unstable,9.04,0.79,17.38,non-alpha,12,5.00,-0.25,0.421,,,,,,,,,,,,
160,B,5/3/2012,2012,145.30,69.42,long rain,120.00,24.40,13,unstable,9.04,0.79,15.94,non-alpha,7,16.00,0.05,0.469,,,,,,,,,,,,
204,B,5/3/2012,2012,187.29,70.26,long rain,120.00,24.40,13,unstable,9.04,0.79,19.38,non-alpha,11,9.00,-0.25,0.613,,,,,,,,,,,,
56,L,5/3/2012,2012,149.03,87.75,long rain,120.00,24.40,14,stable,9.04,0.79,18.69,non-alpha,10,15.00,-0.28,0.637,,,,,,,,,,,,
111,B,5/8/2012,2012,189.86,60.69,long rain,107.00,24.40,13,unstable,7.83,0.77,13.24,non-alpha,10,0.00,0.05,0.415,,,,,,,,,,,,
150,C,5/8/2012,2012,182.95,113.60,long rain,107.00,24.40,4,stable,9.02,0.85,11.36,non-alpha,3,64.00,-0.25,0.427,,,,,,,,,,,,
204,B,5/8/2012,2012,224.04,82.47,long rain,107.00,24.40,13,unstable,9.02,0.77,19.39,non-alpha,11,9.00,-0.25,0.613,,,,,,,,,,,,
27,C,5/8/2012,2012,264.13,72.57,long rain,107.00,24.40,4,stable,9.02,0.77,18.18,non-alpha,4,0.00,-0.25,NA,,,,,,,,,,,,
153,L,5/9/2012,2012,211.84,86.43,long rain,106.00,24.40,14,stable,9.02,0.77,13.37,non-alpha,7,16.00,-0.28,0.555,,,,,,,,,,,,
49,L,5/9/2012,2012,306.38,92.14,long rain,106.00,24.40,14,stable,7.59,0.77,12.35,non-alpha,11,15.00,-0.28,0.707,,,,,,,,,,,,
6,M,5/9/2012,2012,84.56,40.27,long rain,106.00,24.40,8,unstable,7.82,0.77,9.86,alpha,1,22.00,0.42,NA,,,,,,,,,,,,
196,L,5/9/2012,2012,111.89,76.87,long rain,106.00,24.40,14,stable,9.02,0.77,14.71,non-alpha,12,10.00,-0.28,NA,,,,,,,,,,,,
113,F,5/10/2012,2012,151.55,74.37,long rain,106.00,24.30,8,unstable,7.82,0.77,13.14,non-alpha,4,14.00,0.04,0.391,,,,,,,,,,,,
160,B,5/10/2012,2012,131.92,66.90,long rain,106.00,24.30,13,unstable,9.02,0.77,15.96,non-alpha,7,16.00,0.05,0.469,,,,,,,,,,,,
177,L,5/11/2012,2012,81.11,43.14,long rain,106.00,24.30,14,stable,7.82,0.76,15.25,non-alpha,9,11.00,-0.28,0.508,,,,,,,,,,,,
153,L,5/11/2012,2012,272.34,90.06,long rain,106.00,24.30,14,stable,9.02,0.76,13.37,non-alpha,7,16.00,-0.28,0.555,,,,,,,,,,,,
196,L,5/11/2012,2012,83.59,108.32,long rain,106.00,24.30,14,stable,9.07,0.76,14.72,non-alpha,12,10.00,-0.28,NA,,,,,,,,,,,,
33,L,5/11/2012,2012,156.42,63.92,long rain,106.00,24.30,14,stable,9.02,0.76,11.62,non-alpha,13,0.00,0.02,NA,,,,,,,,,,,,
99,M,5/12/2012,2012,177.18,78.91,long rain,106.00,24.20,8,unstable,9.01,0.76,14.63,non-alpha,6,0.00,-0.28,0.827,,,,,,,,,,,,
113,F,5/14/2012,2012,261.39,90.92,long rain,120.00,24.10,8,unstable,7.58,0.86,13.15,non-alpha,4,14.00,0.04,0.391,,,,,,,,,,,,
177,L,5/16/2012,2012,192.64,94.43,long dry,117.00,24.00,14,stable,7.57,0.76,15.27,non-alpha,9,11.00,-0.28,0.508,,,,,,,,,,,,
56,L,5/16/2012,2012,168.47,124.65,long dry,117.00,24.00,14,stable,9.00,0.83,18.73,non-alpha,10,15.00,-0.28,0.637,,,,,,,,,,,,
75,L,5/16/2012,2012,97.67,57.56,long dry,117.00,24.00,14,stable,9.00,0.76,15.22,non-alpha,6,11.00,0.20,NA,,,,,,,,,,,,
111,B,5/23/2012,2012,231.58,63.87,long dry,97.00,23.40,13,unstable,7.55,0.75,13.28,non-alpha,10,0.00,0.05,0.415,,,,,,,,,,,,
6,M,5/24/2012,2012,144.36,37.08,long dry,93.00,23.30,8,unstable,7.55,0.74,9.90,alpha,1,22.00,0.42,NA,,,,,,,,,,,,
151,L,5/25/2012,2012,181.34,74.16,long dry,71.00,23.30,14,stable,7.55,0.74,8.53,non-alpha,2,11.00,0.83,NA,,,,,,,,,,,,
146,L,5/26/2012,2012,145.21,113.62,long dry,33.00,23.20,14,stable,8.98,0.83,15.59,non-alpha,14,0.00,-0.28,0.606,,,,,,,,,,,,
11,M,5/30/2012,2012,112.77,47.54,long dry,29.00,23.20,8,unstable,8.96,0.73,11.51,non-alpha,3,32.00,0.92,NA,,,,,,,,,,,,
162,C,6/1/2012,2012,68.36,29.78,long dry,29.00,23.00,4,unstable,8.96,0.72,13.11,non-alpha,2,0.00,0.04,0.301,,,,,,,,,,,,
49,L,6/1/2012,2012,68.56,56.25,long dry,29.00,23.00,13,unstable,7.76,0.72,12.41,non-alpha,7,7.00,0.06,0.707,,,,,,,,,,,,
114,F,6/2/2012,2012,101.46,56.41,long dry,29.00,22.90,8,unstable,7.61,0.72,8.97,non-alpha,2,38.00,0.81,0.350,,,,,,,,,,,,
113,F,6/2/2012,2012,73.69,50.88,long dry,29.00,22.90,8,unstable,7.76,0.72,13.21,non-alpha,4,0.00,-0.23,0.391,,,,,,,,,,,,
81,B,6/4/2012,2012,74.96,56.87,long dry,27.00,22.80,13,unstable,8.95,0.72,11.49,non-alpha,4,13.00,0.66,NA,,,,,,,,,,,,
162,C,6/7/2012,2012,42.63,15.17,long dry,17.00,22.50,4,unstable,8.99,0.77,13.13,non-alpha,2,0.00,0.04,0.301,,,,,,,,,,,,
113,F,6/7/2012,2012,111.41,35.15,long dry,17.00,22.50,8,unstable,7.51,0.71,13.22,non-alpha,4,0.00,-0.23,0.391,,,,,,,,,,,,
102,F,6/7/2012,2012,95.61,60.99,long dry,17.00,22.50,8,unstable,7.75,0.71,10.50,alpha,1,16.00,0.25,0.476,,,,,,,,,,,,
77,F,6/7/2012,2012,92.42,52.92,long dry,17.00,22.50,8,unstable,8.94,0.71,17.51,non-alpha,8,0.00,-0.23,0.514,,,,,,,,,,,,
73,F,6/7/2012,2012,72.08,57.11,long dry,17.00,22.50,8,unstable,8.94,0.71,13.70,non-alpha,6,24.00,-0.23,0.642,,,,,,,,,,,,
121,M,6/7/2012,2012,122.95,44.23,long dry,17.00,22.50,9,unstable,8.99,0.71,18.87,non-alpha,8,0.00,-0.21,NA,,,,,,,,,,,,
160,B,6/8/2012,2012,79.67,43.65,long dry,17.00,22.40,13,unstable,8.94,0.70,16.04,non-alpha,8,22.00,-0.24,0.469,,,,,,,,,,,,
49,L,6/12/2012,2012,150.89,59.88,long dry,20.00,22.40,13,unstable,7.50,0.69,12.44,non-alpha,7,7.00,0.06,0.707,,,,,,,,,,,,
153,L,6/16/2012,2012,85.37,44.85,long dry,3.00,22.20,13,unstable,8.92,0.68,13.47,non-alpha,9,0.00,-0.24,0.555,,,,,,,,,,,,
151,L,6/16/2012,2012,52.47,63.05,long dry,3.00,22.20,13,unstable,7.72,0.68,8.59,non-alpha,2,61.00,0.91,NA,,,,,,,,,,,,
45,B,6/22/2012,2012,170.87,70.42,long dry,3.00,21.90,13,unstable,7.47,0.67,10.79,non-alpha,5,14.00,-0.24,0.446,,,,,,,,,,,,
144,B,6/22/2012,2012,100.14,57.19,long dry,3.00,21.90,13,unstable,8.90,0.67,15.87,non-alpha,10,0.00,-0.24,0.539,,,,,,,,,,,,
142,B,6/22/2012,2012,114.44,73.10,long dry,3.00,21.90,13,unstable,8.90,0.67,10.62,non-alpha,2,0.00,-0.24,NA,,,,,,,,,,,,
12,B,6/22/2012,2012,110.76,59.84,long dry,3.00,21.90,13,unstable,8.90,0.67,12.07,non-alpha,7,0.00,-0.24,NA,,,,,,,,,,,,
114,F,6/25/2012,2012,116.11,69.65,long dry,11.00,21.80,8,unstable,7.47,0.66,9.04,non-alpha,2,38.00,0.81,0.350,,,,,,,,,,,,
102,F,6/25/2012,2012,144.80,64.77,long dry,11.00,21.80,8,unstable,7.47,0.66,10.55,alpha,1,16.00,0.25,0.476,,,,,,,,,,,,
151,L,6/25/2012,2012,94.85,192.55,long dry,11.00,21.80,13,unstable,7.47,0.75,8.61,non-alpha,2,61.00,0.91,NA,,,,,,,,,,,,
3,B,6/26/2012,2012,51.09,55.11,long dry,11.00,21.90,13,unstable,9.04,0.65,17.52,non-alpha,12,0.00,-0.24,0.421,,,,,,,,,,,,
73,F,6/26/2012,2012,105.11,61.23,long dry,11.00,21.90,8,unstable,8.89,0.65,13.75,non-alpha,6,24.00,-0.23,0.642,,,,,,,,,,,,
70,L,6/27/2012,2012,114.42,65.07,long dry,11.00,21.80,13,unstable,7.46,0.65,8.63,alpha,1,0.00,0.65,0.382,,,,,,,,,,,,
151,L,7/3/2012,2012,50.79,39.31,long dry,11.00,21.50,13,unstable,8.28,0.64,8.63,alpha,1,40.00,0.81,NA,,,,,,,,,,,,
102,F,7/4/2012,2012,89.59,38.00,long dry,11.00,21.40,10,unstable,7.67,0.64,10.58,alpha,1,45.00,0.36,0.476,,,,,,,,,,,,
73,F,7/4/2012,2012,101.48,48.57,long dry,11.00,21.40,10,unstable,8.87,0.64,13.77,non-alpha,7,0.00,-0.24,0.642,,,,,,,,,,,,
70,L,7/7/2012,2012,117.16,78.39,long dry,11.00,21.40,13,unstable,7.66,0.63,8.66,non-alpha,2,9.00,0.55,0.382,,,,,,,,,,,,
121,M,7/7/2012,2012,63.58,37.49,long dry,11.00,21.40,8,unstable,8.86,0.63,18.96,non-alpha,8,0.00,-0.25,NA,,,,,,,,,,,,
11,M,7/7/2012,2012,97.87,45.57,long dry,11.00,21.40,8,unstable,8.86,0.63,11.61,non-alpha,2,0.00,0.60,NA,,,,,,,,,,,,
151,L,7/7/2012,2012,88.30,94.47,long dry,11.00,21.40,13,unstable,7.66,0.63,8.64,alpha,1,40.00,0.81,NA,,,,,,,,,,,,
111,B,7/10/2012,2012,99.35,51.27,long dry,8.00,21.30,14,unstable,7.65,0.62,13.41,non-alpha,11,0.00,-0.27,0.415,,,,,,,,,,,,
150,C,7/10/2012,2012,82.40,48.68,long dry,8.00,21.30,5,unstable,9.00,0.62,11.54,non-alpha,3,41.00,0.67,0.427,,,,,,,,,,,,
66,C,7/10/2012,2012,87.30,49.44,long dry,8.00,21.30,5,unstable,8.85,0.62,8.65,non-alpha,2,0.00,0.55,NA,,,,,,,,,,,,
26,B,7/10/2012,2012,36.42,67.94,long dry,8.00,21.30,14,unstable,8.98,0.62,15.79,non-alpha,9,0.00,-0.27,NA,,,,,,,,,,,,
8,L,7/12/2012,2012,74.76,52.23,long dry,8.00,21.00,13,unstable,8.85,0.61,13.63,non-alpha,4,21.00,-0.24,0.274,,,,,,,,,,,,
172,M,7/12/2012,2012,123.42,44.76,long dry,8.00,21.00,8,unstable,7.65,0.61,15.57,non-alpha,5,0.00,-0.25,0.517,,,,,,,,,,,,
73,F,7/12/2012,2012,70.55,64.64,long dry,8.00,21.00,10,unstable,8.85,0.61,13.79,non-alpha,7,0.00,-0.24,0.642,,,,,,,,,,,,
11,M,7/12/2012,2012,65.21,49.92,long dry,8.00,21.00,8,unstable,8.85,0.61,11.63,non-alpha,2,0.00,0.60,NA,,,,,,,,,,,,
127,F,7/12/2012,2012,57.85,54.90,long dry,8.00,21.00,10,unstable,8.85,0.61,14.97,non-alpha,9,0.00,0.06,NA,,,,,,,,,,,,
186,F,7/12/2012,2012,92.47,62.51,long dry,8.00,21.00,10,unstable,7.65,0.61,7.88,non-alpha,4,44.00,0.46,NA,,,,,,,,,,,,
